Artemisia tridentata
Artemisia tridentata wyomingensis
Artemisia umbrosa
Artemisia verlotiorum
Artemisia vestita
Artemisia viridissima
Artemisia vulgaris
Arthraxon castratus
Arthraxon hispidus
Arthraxon lancifolius
Arthropodium cirrhatum
Arthrostemma ciliatum
Artocarpus altilis
Artocarpus gomezianus
Artocarpus heterophyllus
Artocarpus integer
Artocarpus mariannensis
Artocarpus odoratissimus
Artocarpus rigidus asperulus
Artocarpus utilis
Arum italicum
Arum italicum neglectum
Arum maculatum
Arum palaestinum
Aruncus dioicus
Aruncus dioicus aethusifolius
Aruncus dioicus pubescens
Arundina graminifolia
Arundinaria gigantea tecta
Arundo donax
Asarina procumbens
Asarum canadense
Asarum europaeum
Asarum shuttleworthii
Asclepias curassavica
Asclepias exaltata
Asclepias incarnata pulchra
Asclepias linearis
Asclepias oenotheroides
Asclepias speciosa
Asclepias subverticillata
Asclepias syriaca
Asclepias tuberosa
Asclepias tuberosa interior
Asimina triloba
Askellia pygmaea
Asparagus aethiopicus
Asparagus africanus
Asparagus asiaticus
Asparagus asparagoides
Asparagus declinatus
Asparagus densiflorus
Asparagus falcatus
Asparagus macowanii
Asparagus officinalis
Asparagus racemosus
Asparagus ramosissimus
Asparagus retrofractus
Asparagus scandens
Asparagus setaceus
Asparagus umbellulatus
Asparagus verticillatus
Asparagus virgatus
Asperugo procumbens
Asperula arvensis
Asperula orientalis
Asperula taurina
Asphodelus albus
Asphodelus fistulosus
Asphodelus tenuifolius
Aspidistra elatior
Aspidistra lurida
Asplenium bulbiferum
Asplenium erectum
Asplenium flabellulatum
Asplenium foresiense
Asplenium nidus
Asplenium ruta-muraria
Asplenium scolopendrium americanum
Astartea heteranthera
Aster amellus
Aster arenarius
Aster subulatus
Aster tataricus
Asteriscus aquaticus
Asteriscus sericeus
Asterolinon trinum
Astilbe arendsii
Astilbe japonica
Astilbe rivularis
Astraea lobata
Astragalus adsurgens
Astragalus agrestis
Astragalus bisulcatus
Astragalus boeticus
Astragalus caprinus
Astragalus chinensis
Astragalus cicer
Astragalus contortuplicatus
Astragalus danicus
Astragalus drummondii
Astragalus falcatus
Astragalus glycyphyllos
Astragalus hamosus
Astragalus miser
Astragalus miser oblongifolius
Astragalus nuttallianus
Astragalus odoratus
Astragalus onobrychis
Astragalus pelecinus
Astragalus sesameus
Astragalus sinicus
Astragalus tibetanus
Astragalus trichopodus
Astragalus trichopodus lonchus
Astragalus uliginosus
Astragalus vogelii fatimensis
Astranthium integrifolium
Astrantia major
Astrebla lappacea
Astripomoea malvacea
Astrocaryum standleyanum
Astrodaucus orientalis
Asystasia chelonoides
Asystasia congensis
Asystasia gangetica
Asystasia gangetica micrantha
Atalantia buxifolia
Athamanta sicula
Athertonia diversifolia
Athyrium brevisorum
Athyrium filix-femina
Atractocarpus fitzalanii
Atriplex amnicola
Atriplex argentea
Atriplex aucheri
Atriplex australasica
Atriplex canescens
Atriplex eardleyae
Atriplex elegans
Atriplex glabriuscula
Atriplex glauca
Atriplex halimus
Atriplex holocarpa
Atriplex hortensis
Atriplex laciniata
Atriplex laevis
Atriplex lampa
Atriplex lentiformis
Atriplex leptocarpa
Atriplex lindleyi
Atriplex lindleyi inflata
Atriplex littoralis
Atriplex maximowicziana
Atriplex micrantha
Atriplex muelleri
Atriplex nummularia
Atriplex oblongifolia
Atriplex patula
Atriplex powellii
Atriplex prostrata
Atriplex prostrata calotheca
Atriplex prostrata polonica
Atriplex pumilio
Atriplex rosea
Atriplex sagittata
Atriplex semibaccata
Atriplex sibirica
Atriplex sphaeromorpha
Atriplex spongiosa
Atriplex stipitata
Atriplex subcordata
Atriplex suberecta
Atriplex tatarica
Atriplex truncata
Atriplex undulata
Atriplex vesicaria
Atriplex vestita
Atriplex wrightii
Atropa belladonna
Atuna racemosa
Aubrieta columnae
Aubrieta deltoidea
Aucuba japonica
Aurinia petraea
Aurinia saxatilis
Aurinia sinuata
Austrocylindropuntia cylindrica
Austrocylindropuntia subulata
Austrocylindropuntia subulata exaltata
Austroderia richardii
Austroeupatorium inulaefolium
Avena abyssinica
Avena barbata
Avena brevis
Avena byzantina
Avena clauda
