taxonID,taxon,originalNameUsage,scientificName,scientificNameAuthorship,GBIFstatus,GBIFstatus_Synonym,GBIFmatchtype,GBIFtaxonRank,GBIFusageKey,GBIFnote,species,genus,family,order,class,phylum,kingdom,taxaGroup
273,Lotus corniculatus,Lotus preslii,Lotus corniculatus L.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,5356965,"",Lotus corniculatus,Lotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
273,Lotus corniculatus,Lotus sativus,Lotus corniculatus L.,(Hyl) Büscher & GHLoos,SYNONYM,ACCEPTED,EXACT,SPECIES,8250433,"",Lotus corniculatus,Lotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
915,Lotus dorycnium,Dorycnium pentaphyllum Scop                  ,Lotus dorycnium L.,Scop                  ,SYNONYM,ACCEPTED,EXACT,SPECIES,2959128,"",Lotus dorycnium,Lotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
833,Lucilia sericata,"Lucilia sericata (Meigen, 1826)","Lucilia sericata (Meigen, 1826)","",ACCEPTED,"",EXACT,SPECIES,5063973,"",Lucilia sericata,Lucilia,Calliphoridae,Diptera,Insecta,Arthropoda,Animalia,Insects
867,Lumbricus meliboeus,Lumbricus meliboeus,"Lumbricus meliboeus Rosa, 1884","",ACCEPTED,"",EXACT,SPECIES,8090087,"",Lumbricus meliboeus,Lumbricus,Lumbricidae,Crassiclitellata,Clitellata,Annelida,Animalia,
441,Lunularia cruciata,Lunularia  cruciata NA,Lunularia cruciata (L.) Dumort. ex Lindb.,"",ACCEPTED,"",EXACT,SPECIES,5286308,Accepted name provided in 'alternative names' in GBIF,Lunularia cruciata,Lunularia,Lunulariaceae,Lunulariales,Marchantiopsida,Marchantiophyta,Plantae,Bryophytes
47,Lupinus angustifolius,Lupinus angustifolius,Lupinus angustifolius L.,"",ACCEPTED,"",EXACT,SPECIES,2964025,"",Lupinus angustifolius,Lupinus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
47,Lupinus angustifolius,Lupinus angustifolius L                  ,Lupinus angustifolius L.,L                  ,ACCEPTED,"",EXACT,SPECIES,2964025,"",Lupinus angustifolius,Lupinus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
47,Lupinus angustifolius,Lupinus angustifolius L,Lupinus angustifolius L.,"",ACCEPTED,"",EXACT,SPECIES,2964025,"",Lupinus angustifolius,Lupinus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1511,Lupinus arboreus,Lupinus arboreus,Lupinus arboreus Sims,"",ACCEPTED,"",EXACT,SPECIES,2963807,"",Lupinus arboreus,Lupinus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1437,Lupinus arboreus arboreus,Lupinus arboreus var arboreus,Lupinus arboreus var. arboreus,"",ACCEPTED,"",EXACT,VARIETY,7225159,"",Lupinus arboreus,Lupinus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
35,Lutjanus jocu,Lutjanus jocu,"Lutjanus jocu (Bloch & Schneider, 1801)","",ACCEPTED,"",EXACT,SPECIES,2384948,"",Lutjanus jocu,Lutjanus,Lutjanidae,Perciformes,"",Chordata,Animalia,Fishes
1646,Luzula subcongesta,Luzula subcongesta,Luzula subcongesta (S.Watson) Jeps.,"",ACCEPTED,"",EXACT,SPECIES,2700956,"",Luzula subcongesta,Luzula,Juncaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1403,Lychnis chalcedonica NA,Lychnis chalcedonica NA,"","",MISSING,"","","","","","","","","","","","",
71,Lycium barbarum,Lycium barbarum,Lycium barbarum L.,"",ACCEPTED,"",EXACT,SPECIES,2928835,"",Lycium barbarum,Lycium,Solanaceae,Solanales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1262,Lycopus europaeus,Lycopus europaeus,Lycopus europaeus L.,"",ACCEPTED,"",EXACT,SPECIES,5341478,"",Lycopus europaeus,Lycopus,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1405,Lygodium japonicum,Lygodium japonicum (Thunb) Sw,Lygodium japonicum (Thunb.) Sw.,"",ACCEPTED,"",EXACT,SPECIES,2650436,"",Lygodium japonicum,Lygodium,Lygodiaceae,Schizaeales,Polypodiopsida,Tracheophyta,Plantae,Vascular plants
925,Lysimachia punctata,Lysimachia punctata L,Lysimachia punctata L.,"",ACCEPTED,"",EXACT,SPECIES,3169340,"",Lysimachia punctata,Lysimachia,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1317,Lysimachia vulgaris,Lysimachia vulgaris,Lysimachia vulgaris L.,"",ACCEPTED,"",EXACT,SPECIES,3169386,"",Lysimachia vulgaris,Lysimachia,Primulaceae,Ericales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1483,Lythrum tribracteatum,Lythrum tribracteatum,Lythrum tribracteatum Spreng.,"",ACCEPTED,"",EXACT,SPECIES,3188749,"",Lythrum tribracteatum,Lythrum,Lythraceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
787,Macrophthalmus indicus,"Macrophthalmus indicus Davie, 2012","Macrophthalmus indicus Davie, 2012","",ACCEPTED,"",EXACT,SPECIES,7808450,"",Macrophthalmus indicus,Macrophthalmus,Macrophthalmidae,Decapoda,Malacostraca,Arthropoda,Animalia,
205,Macrophya punctumalbum,Macrophya punctumalbum (Linnaeus),"Macrophya punctumalbum (Linnaeus, 1767)","",ACCEPTED,"",EXACT,SPECIES,4490449,"",Macrophya punctumalbum,Macrophya,Tenthredinidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
1029,Magnolia grandiflora,Magnolia grandiflora NA,Magnolia grandiflora L.,"",ACCEPTED,"",EXACT,SPECIES,9605163,Accepted name provided in 'alternative names' in GBIF,Magnolia grandiflora,Magnolia,Magnoliaceae,Magnoliales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
188,Mahonia aquifolium,Mahonia aquifolium NA,Mahonia aquifolium (Pursh) Nutt.,"",ACCEPTED,"",EXACT,SPECIES,3033865,Accepted name provided in 'alternative names' in GBIF,Mahonia aquifolium,Mahonia,Berberidaceae,Ranunculales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
381,Maianthemum bifolium,Maianthemum bifolium,Maianthemum bifolium (L.) F.W.Schmidt,(L) FWSchmidt,ACCEPTED,"",EXACT,SPECIES,2769317,"",Maianthemum bifolium,Maianthemum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
514,Maianthemum stellatum,Maianthemum stellatum (L) Link                 ,Maianthemum stellatum (L.) Link,(L) Link                 ,ACCEPTED,"",EXACT,SPECIES,2769493,"",Maianthemum stellatum,Maianthemum,Asparagaceae,Asparagales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1672,Malcolmia maritima,Malcolmia maritima,Malcolmia maritima (L.) W.T.Aiton,"",ACCEPTED,"",EXACT,SPECIES,5373124,"",Malcolmia maritima,Malcolmia,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
707,Malope trifida,Malope trifida,Malope trifida Cav.,"",ACCEPTED,"",EXACT,SPECIES,3935421,"",Malope trifida,Malope,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
707,Malope trifida,Malope trifida,Malope trifida Cav.,Cav,ACCEPTED,"",EXACT,SPECIES,3935421,"",Malope trifida,Malope,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
478,Malva neglecta,Malva neglecta Wallr            ,Malva neglecta Wallr.,Wallr            ,ACCEPTED,"",EXACT,SPECIES,3152373,"",Malva neglecta,Malva,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
478,Malva neglecta,Malva neglecta,Malva neglecta Wallr.,"",ACCEPTED,"",EXACT,SPECIES,3152373,"",Malva neglecta,Malva,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
52,Malva sylvestris,Malva sylvestris,Malva sylvestris L.,"",ACCEPTED,"",EXACT,SPECIES,3152374,"",Malva sylvestris,Malva,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
52,Malva sylvestris,Malva sylvestris L,Malva sylvestris L.,"",ACCEPTED,"",EXACT,SPECIES,3152374,"",Malva sylvestris,Malva,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
139,Malva trimestris,Malva trimestris,Malva trimestris (L.) Salisb.,"",ACCEPTED,"",EXACT,SPECIES,3940326,"",Malva trimestris,Malva,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
901,Malva verticillata,Malva verticillata,Malva verticillata L.,L,ACCEPTED,"",EXACT,SPECIES,3152377,"",Malva verticillata,Malva,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1194,Malvastrum coromandelianum,Malvastrum coromandelianum (L) Garcke,Malvastrum coromandelianum (L.) Garcke,"",ACCEPTED,"",EXACT,SPECIES,3152268,"",Malvastrum coromandelianum,Malvastrum,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1194,Malvastrum coromandelianum,Malvastrum coromandelianum (L) Garcke ,Malvastrum coromandelianum (L.) Garcke,"",ACCEPTED,"",EXACT,SPECIES,3152268,"",Malvastrum coromandelianum,Malvastrum,Malvaceae,Malvales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1580,Martynia annua,Martynia annua,Martynia annua L.,"",ACCEPTED,"",EXACT,SPECIES,3172618,"",Martynia annua,Martynia,Martyniaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1025,Matricaria chamomilla,Matricaria recutita,Matricaria chamomilla L.,"",SYNONYM,ACCEPTED,EXACT,SPECIES,3103774,"",Matricaria chamomilla,Matricaria,Asteraceae,Asterales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
349,Matthiola incana,Matthiola incana NA,Matthiola incana (L.) W.T.Aiton,"",ACCEPTED,"",EXACT,SPECIES,5377378,Accepted name provided in 'alternative names' in GBIF,Matthiola incana,Matthiola,Brassicaceae,Brassicales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1573,Mayetiola destructor,Mayetiola destructor,"Mayetiola destructor (Say, 1817)","",ACCEPTED,"",EXACT,SPECIES,1594566,"",Mayetiola destructor,Mayetiola,Cecidomyiidae,Diptera,Insecta,Arthropoda,Animalia,Insects
1301,Medicago lupulina,Medicago lupulina L,Medicago lupulina L.,"",ACCEPTED,"",EXACT,SPECIES,2965201,"",Medicago lupulina,Medicago,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
446,Medicago polymorpha,Medicago polymorpha L,Medicago polymorpha L.,"",ACCEPTED,"",EXACT,SPECIES,2965531,"",Medicago polymorpha,Medicago,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
446,Medicago polymorpha,Medicago polymorpha,Medicago polymorpha L.,"",ACCEPTED,"",EXACT,SPECIES,2965531,"",Medicago polymorpha,Medicago,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
279,Medicago sativa,Medicago sativa L,Medicago sativa L.,"",ACCEPTED,"",EXACT,SPECIES,9151957,"",Medicago sativa,Medicago,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
391,Medicago sativa sativa,Medicago sativa ssp sativa,"Medicago sativa subsp. sativa Linnaeus, 1753","",ACCEPTED,"",EXACT,SUBSPECIES,7068169,"",Medicago sativa,Medicago,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1373,Megaselia gregaria,"Megaselia gregaria (Wood, 1910)","Megaselia gregaria (Wood, 1910)","",ACCEPTED,"",EXACT,SPECIES,1546523,"",Megaselia gregaria,Megaselia,Phoridae,Diptera,Insecta,Arthropoda,Animalia,Insects
1096,Megastigmus spermotrophus,"Megastigmus spermotrophus Wachtl, 1893","Megastigmus spermotrophus Wachtl, 1893","",ACCEPTED,"",EXACT,SPECIES,1371011,"",Megastigmus spermotrophus,Megastigmus,Torymidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
410,Melaleuca radula,Melaleuca radula NA,Melaleuca radula Lindl.,"",ACCEPTED,"",EXACT,SPECIES,5415811,Accepted name provided in 'alternative names' in GBIF,Melaleuca radula,Melaleuca,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1514,Melampsoridium hiratsukanum,Melampsoridium hiratsukanum NA,Melampsoridium hiratsukanum S.Ito ex Hirats.f.,"",ACCEPTED,"",EXACT,SPECIES,3374230,Accepted name provided in 'alternative names' in GBIF,Melampsoridium hiratsukanum,Melampsoridium,Pucciniastraceae,Pucciniales,Pucciniomycetes,Basidiomycota,Fungi,
1106,Melampyrum barbatum,Melampyrum barbatum,Melampyrum barbatum Waldst. & Kit. ex Willd.,Waldst & Kit ex Willd,ACCEPTED,"",EXACT,SPECIES,8199006,"",Melampyrum barbatum,Melampyrum,Orobanchaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
53,Melanothamnus harveyi,Melanothamnus harveyi,Melanothamnus harveyi (Bailey) Diaz-Tapia & Maggs,"",ACCEPTED,"",EXACT,SPECIES,9738520,"",Melanothamnus harveyi,Melanothamnus,Rhodomelaceae,Ceramiales,Florideophyceae,Rhodophyta,Plantae,
1035,Melanothamnus sphaerocarpus,Neosiphonia sphaerocarpa,"Melanothamnus sphaerocarpus (Børgesen) Díaz-Tapia & Maggs, 2017","",SYNONYM,ACCEPTED,EXACT,SPECIES,5277413,"",Melanothamnus sphaerocarpus,Melanothamnus,Rhodomelaceae,Ceramiales,Florideophyceae,Rhodophyta,Plantae,
540,Melanterius ventralis,Melanterius ventralis NA,"Melanterius ventralis Lea, 1899","",ACCEPTED,"",EXACT,SPECIES,1178438,Accepted name provided in 'alternative names' in GBIF,Melanterius ventralis,Melanterius,Curculionidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
724,Melilotus dentatus,Melilotus dentatus,Melilotus dentatus (Waldst. & Kit.) Desf.,(Waldst & Kit) Pers,ACCEPTED,"",EXACT,SPECIES,8349589,"",Melilotus dentatus,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1095,Melilotus indicus,Melilotus indica (L)All,Melilotus indicus (L.) All.,"",ACCEPTED,"",FUZZY,SPECIES,2971016,"",Melilotus indicus,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
479,Melilotus officinalis,Melilotus officinalis,Melilotus officinalis (L.) Lam.,"",ACCEPTED,"",EXACT,SPECIES,8193111,"",Melilotus officinalis,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
479,Melilotus officinalis,Melilotus officinalis (L) Lam,Melilotus officinalis (L.) Lam.,"",ACCEPTED,"",EXACT,SPECIES,8193111,"",Melilotus officinalis,Melilotus,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1219,Melinis repens,Rhynchelytrum repens (Willd) C Hubb,Melinis repens (Willd.) Zizka,"",SYNONYM,ACCEPTED,EXACT,SPECIES,2702506,"",Melinis repens,Melinis,Poaceae,Poales,Liliopsida,Tracheophyta,Plantae,Vascular plants
1296,Melissa officinalis,Melissa officinalis,Melissa officinalis L.,"",ACCEPTED,"",EXACT,SPECIES,5341501,"",Melissa officinalis,Melissa,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1146,Meloidogyne fallax,Meloidogyne fallax NA,"Meloidogyne fallax Karssen, 1996","",ACCEPTED,"",EXACT,SPECIES,4556296,Accepted name provided in 'alternative names' in GBIF,Meloidogyne fallax,Meloidogyne,Meloidogynidae,Rhabditida,Chromadorea,Nematoda,Animalia,
34,Meloidogyne hapla,Meloidogyne hapla NA,"Meloidogyne hapla Chitwood, 1949","",ACCEPTED,"",EXACT,SPECIES,2283982,Accepted name provided in 'alternative names' in GBIF,Meloidogyne hapla,Meloidogyne,Meloidogynidae,Rhabditida,Chromadorea,Nematoda,Animalia,
765,Melopsittacus undulatus,Melopsittacus undulatus,"Melopsittacus undulatus (Shaw, 1805)","",ACCEPTED,"",EXACT,SPECIES,2479798,"",Melopsittacus undulatus,Melopsittacus,Psittacidae,Psittaciformes,Aves,Chordata,Animalia,Birds
212,Menopon gallinae,Menopon gallinae (L 1758),"Menopon gallinae (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,1032773,"",Menopon gallinae,Menopon,Menoponidae,Psocodea,Insecta,Arthropoda,Animalia,Insects
758,Mentha aquatica,Mentha aquatica,Mentha aquatica L.,"",ACCEPTED,"",EXACT,SPECIES,2927208,"",Mentha aquatica,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
879,Mentha arvensis Linnaeus subsp arvensis,Mentha arvensis Linnaeus subsp arvensis,"","",MISSING,"","","","","","","","","","","","",
1309,Mentha piperita,Mentha piperita L,Mentha × piperita L.,"",ACCEPTED,"",EXACT,SPECIES,8707933,"",Mentha piperita,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
830,Mentha spicata,Mentha spicata NA,Mentha spicata L.,"",ACCEPTED,"",EXACT,SPECIES,2927175,Accepted name provided in 'alternative names' in GBIF,Mentha spicata,Mentha,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
481,Mephitis mephitis,Mephitis mephitis NA,"Mephitis mephitis (Schreber, 1776)","",ACCEPTED,"",EXACT,SPECIES,5219380,"",Mephitis mephitis,Mephitis,Mephitidae,Carnivora,Mammalia,Chordata,Animalia,Mammals
1602,Mercenaria mercenaria,Mercenaria mercenaria L ,"Mercenaria mercenaria (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,2287668,"",Mercenaria mercenaria,Mercenaria,Veneridae,Venerida,Bivalvia,Mollusca,Animalia,
1362,Merizodus soledadinus,"Merizodus soledadinus (GuŽrin-MŽneville, 1830)","Merizodus soledadinus (Guérin-Méneville, 1830)","",ACCEPTED,"",EXACT,SPECIES,8351566,"",Merizodus soledadinus,Merizodus,Carabidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
454,Mermessus fradeorum,Mermessus fradeorum (Berland 1932),"Mermessus fradeorum (Berland, 1932)",(Berland 1932),ACCEPTED,"",EXACT,SPECIES,2138678,"",Mermessus fradeorum,Mermessus,Linyphiidae,Araneae,Arachnida,Arthropoda,Animalia,Arachnids
947,Merothrips brunneus,"Merothrips brunneus Ward, 1969","Merothrips brunneus Ward, 1969","",ACCEPTED,"",EXACT,SPECIES,4801385,"",Merothrips brunneus,Merothrips,Merothripidae,Thysanoptera,Insecta,Arthropoda,Animalia,Insects
1127,Mertensia virginica,Mertensia virginica,Mertensia virginica (L.) Pers. ex Link,"",ACCEPTED,"",EXACT,SPECIES,5341242,"",Mertensia virginica,Mertensia,Boraginaceae,Boraginales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1538,Mesosphaerum suaveolens,Hyptis suaveolens (L) Poit,Mesosphaerum suaveolens (L.) Kuntze,"",SYNONYM,ACCEPTED,EXACT,SPECIES,2926823,"",Mesosphaerum suaveolens,Mesosphaerum,Lamiaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
296,Metapenaeus monoceros,Metapenaeus monoceros NA,"Metapenaeus monoceros (Fabricius, 1798)","",ACCEPTED,"",EXACT,SPECIES,2223754,"",Metapenaeus monoceros,Metapenaeus,Penaeidae,Decapoda,Malacostraca,Arthropoda,Animalia,
643,Metaphycus anneckei,Metaphycus anneckei,"Metaphycus anneckei Guerrieri & Noyes, 2000","",ACCEPTED,"",EXACT,SPECIES,1374888,"",Metaphycus anneckei,Metaphycus,Encyrtidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
1562,Metaphycus flavus,Metaphycus flavus,"Metaphycus flavus (Howard, 1881)","",ACCEPTED,"",EXACT,SPECIES,1375042,"",Metaphycus flavus,Metaphycus,Encyrtidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
969,Metaphycus lounsburyi,Metaphycus lounsburyi,"Metaphycus lounsburyi (Howard, 1898)","",ACCEPTED,"",EXACT,SPECIES,1375185,"",Metaphycus lounsburyi,Metaphycus,Encyrtidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
1284,Metopolophium frisicum,Metopolophium frisicum,"Metopolophium frisicum Hille Ris Lambers, 1947","",ACCEPTED,"",EXACT,SPECIES,2077213,"",Metopolophium frisicum,Metopolophium,Aphididae,Hemiptera,Insecta,Arthropoda,Animalia,Insects
299,Mezium americanum,"Mezium americanum Laporte de Castelnau, 1840","Mezium americanum (Laporte, 1840)","",ACCEPTED,"",EXACT,SPECIES,1095740,"",Mezium americanum,Mezium,Ptinidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
23,Miconia calvescens,Miconia calvescens,Miconia calvescens DC.,"",ACCEPTED,"",EXACT,SPECIES,3188585,"",Miconia calvescens,Miconia,Melastomataceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
796,Microlarinus lypriformis,Microlarinus lypriformis NA,"Microlarinus lypriformis Wollaston, 1861","",ACCEPTED,"",EXACT,SPECIES,4292058,Accepted name provided in 'alternative names' in GBIF,Microlarinus lypriformis,Microlarinus,Curculionidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
420,Microlophium carnosum,Microlophium carnosum,"Microlophium carnosum (Buckton, 1876)","",ACCEPTED,"",EXACT,SPECIES,5158960,"",Microlophium carnosum,Microlophium,Aphididae,Hemiptera,Insecta,Arthropoda,Animalia,Insects
393,Micromys minutus,"Micromys minutus (Pallas, 1771)","Micromys minutus (Pallas, 1771)","(Pallas, 1771)",ACCEPTED,"",EXACT,SPECIES,5219833,"",Micromys minutus,Micromys,Muridae,Rodentia,Mammalia,Chordata,Animalia,Mammals
1676,Micropterus dolomieui NA,Micropterus dolomieui NA,"","",MISSING,"","","","","","","","","","","","",
1160,Mimosa pudica,Mimosa pudica L,Mimosa pudica L.,"",ACCEPTED,"",EXACT,SPECIES,2969284,"",Mimosa pudica,Mimosa,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1523,Mimosa quadrivalvis,Mimosa quadrivalvis,Mimosa quadrivalvis L.,"",ACCEPTED,"",EXACT,SPECIES,2969669,"",Mimosa quadrivalvis,Mimosa,Fabaceae,Fabales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
12,Mimulus x maculosus NA,Mimulus x maculosus NA,"","",MISSING,"","","","","","","","","","","","",
793,Mimus gilvus,Mimus gilvus,"Mimus gilvus (Vieillot, 1808)","",ACCEPTED,"",EXACT,SPECIES,5231676,"",Mimus gilvus,Mimus,Mimidae,Passeriformes,Aves,Chordata,Animalia,Birds
43,Minettia lupulina,Sapromyza lupulina,"Minettia lupulina (Fabricius, 1787)","",SYNONYM,ACCEPTED,EXACT,SPECIES,10356187,"",Minettia lupulina,Minettia,Lauxaniidae,Diptera,Insecta,Arthropoda,Animalia,Insects
37,Mirabilis jalapa,Mirabilis jalapa L,Mirabilis jalapa L.,"",ACCEPTED,"",EXACT,SPECIES,3086240,"",Mirabilis jalapa,Mirabilis,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
37,Mirabilis jalapa,Mirabilis jalapa,Mirabilis jalapa L.,"",ACCEPTED,"",EXACT,SPECIES,3086240,"",Mirabilis jalapa,Mirabilis,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
37,Mirabilis jalapa,Mirabilis jalapa NA,Mirabilis jalapa L.,"",ACCEPTED,"",EXACT,SPECIES,3086240,Accepted name provided in 'alternative names' in GBIF,Mirabilis jalapa,Mirabilis,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
881,Mirabilis longiflora,Mirabilis longiflora L,Mirabilis longiflora L.,"",ACCEPTED,"",EXACT,SPECIES,3086235,"",Mirabilis longiflora,Mirabilis,Nyctaginaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
271,Mirofolliculina limnoriae,Mirofolliculina limnoriae,"Mirofolliculina limnoriae (Giard, 1883) Dons, 1928","",ACCEPTED,"",EXACT,SPECIES,8227956,"",Mirofolliculina limnoriae,Mirofolliculina,Folliculinidae,Heterotrichida,Heterotrichea,Ciliophora,Chromista,SAR
1425,Mitracarpus hirtus,Mitracarpus hirtus (L) DC,Mitracarpus hirtus (L.) DC.,"",ACCEPTED,"",EXACT,SPECIES,2912993,"",Mitracarpus hirtus,Mitracarpus,Rubiaceae,Gentianales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
341,Mizuhopecten yessoensis,Patinopecten yessoensis NA,"Mizuhopecten yessoensis (Jay, 1857)","",SYNONYM,ACCEPTED,EXACT,SPECIES,4595836,"",Mizuhopecten yessoensis,Mizuhopecten,Pectinidae,Pectinida,Bivalvia,Mollusca,Animalia,
799,Mnemiopsis leidyi,Mnemiopsis leidyi,"Mnemiopsis leidyi A.Agassiz, 1865","A Agassiz, 1865",ACCEPTED,"",EXACT,SPECIES,2501248,"",Mnemiopsis leidyi,Mnemiopsis,Bolinopsidae,Lobata,Tentaculata,Ctenophora,Animalia,
115,Momordica charantia,Momordica charantia L,Momordica charantia L.,"",ACCEPTED,"",EXACT,SPECIES,2874581,"",Momordica charantia,Momordica,Cucurbitaceae,Cucurbitales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
143,Monarthrum mali,Monarthrum mali (Fitch),"Monarthrum mali Wood & Bright, 1992","",ACCEPTED,"",EXACT,SPECIES,1214901,"",Monarthrum mali,Monarthrum,Curculionidae,Coleoptera,Insecta,Arthropoda,Animalia,Insects
646,Monomorium floricola,Monomorium floricola,"Monomorium floricola (Jerdon, 1851)","",ACCEPTED,"",EXACT,SPECIES,1314699,"",Monomorium floricola,Monomorium,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
1083,Monomorium liliuokalanii,Monomorium liliuokalanii,"Monomorium liliuokalanii Forel, 1899","",ACCEPTED,"",EXACT,SPECIES,1314568,"",Monomorium liliuokalanii,Monomorium,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
836,Monomorium pharaonis,Monomorium pharaonis,"Monomorium pharaonis (Linnaeus, 1758)","",ACCEPTED,"",EXACT,SPECIES,1314773,"",Monomorium pharaonis,Monomorium,Formicidae,Hymenoptera,Insecta,Arthropoda,Animalia,Insects
639,Morus alba,Morus alba,Morus alba L.,"",ACCEPTED,"",EXACT,SPECIES,5361889,"",Morus alba,Morus,Moraceae,Rosales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
1053,Muehlenbeckia complexa,Muehlenbeckia complexa (ACunn) Meisn,Muehlenbeckia complexa (A.Cunn.) Meisn.,"",ACCEPTED,"",EXACT,SPECIES,2888859,"",Muehlenbeckia complexa,Muehlenbeckia,Polygonaceae,Caryophyllales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
597,Muellerina eucalyptoides,Muellerina eucalyptoides,Muellerina eucalyptoides (DC.) Barlow,"",ACCEPTED,"",EXACT,SPECIES,5640258,"",Muellerina eucalyptoides,Muellerina,Loranthaceae,Santalales,Magnoliopsida,Tracheophyta,Plantae,Vascular plants
